agencycode,agencyname,bureaucode,bureauname,accountcode,accountname,treasurycode,subfunctioncode,subfunctiontitle,beacat,onoffbudget,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,2023y,y2024,y2025
24,Department of Homeland Security,70,Federal Emergency Management Agency,711,"Readiness, Mitigation, Response, and Recovery",70,453,Disaster relief and insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,712,Administrative and Regional Operations,70,54,Defense-related activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,712,Administrative and Regional Operations,70,453,Disaster relief and insurance,D,On-budget,0,-1000,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,713,Public Health Programs,70,551,Health care services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,715,Radiological Emergency Preparedness Program,70,453,Disaster relief and insurance,D,On-budget,-2000,4000,1000,1000,-1000,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,716,National Pre-disaster Mitigation Fund,70,453,Disaster relief and insurance,D,On-budget,1000,86000,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,717,National Flood Mitigation Fund,70,453,Disaster relief and insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,4236,National Flood Insurance Fund,70,451,Community development,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,4236,National Flood Insurance Fund,70,453,Disaster relief and insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,4236,National Flood Insurance Fund,70,453,Disaster relief and insurance,M,On-budget,-217000,1000,7420000,6101000,9000,3000,90000,514000,1882000,1729000,1580000
24,Department of Homeland Security,70,Federal Emergency Management Agency,5464,Flood Map Modernization Fund,70,453,Disaster relief and insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,70,Federal Emergency Management Agency,5701,National Flood Insurance Reserve Fund,70,453,Disaster relief and insurance,M,On-budget,450000,818000,1012000,879000,883000,983000,1068000,894000,896000,925000,955000
24,Department of Homeland Security,80,Science and Technology,415,"Procurement, Construction, and Improvements",70,751,Federal law enforcement activities,D,On-budget,0,0,0,0,0,0,19000,19000,19000,19000,19000
24,Department of Homeland Security,80,Science and Technology,800,Operations and Support,70,54,Defense-related activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,80,Science and Technology,800,Operations and Support,70,751,Federal law enforcement activities,D,On-budget,1088000,779000,303000,327000,308000,315000,285000,285000,285000,285000,285000
24,Department of Homeland Security,80,Science and Technology,803,Research and Development,70,751,Federal law enforcement activities,D,On-budget,0,0,471000,504000,510000,422000,340000,340000,340000,340000,340000
24,Department of Homeland Security,85,Countering Weapons of Mass Destruction Office,411,Federal Assistance,70,453,Disaster relief and insurance,D,On-budget,0,0,0,0,20000,26000,31000,31000,31000,31000,31000
24,Department of Homeland Security,85,Countering Weapons of Mass Destruction Office,411,Federal Assistance,70,751,Federal law enforcement activities,D,On-budget,0,0,46000,44000,28000,39000,28000,28000,28000,28000,28000
24,Department of Homeland Security,85,Countering Weapons of Mass Destruction Office,860,Research and Development,70,751,Federal law enforcement activities,D,On-budget,197000,196000,155000,144000,82000,69000,58000,58000,58000,58000,58000
24,Department of Homeland Security,85,Countering Weapons of Mass Destruction Office,861,Operations and Support,70,453,Disaster relief and insurance,D,On-budget,0,0,0,0,187000,109000,106000,106000,106000,106000,106000
24,Department of Homeland Security,85,Countering Weapons of Mass Destruction Office,861,Operations and Support,70,751,Federal law enforcement activities,D,On-budget,38000,38000,50000,52000,0,69000,67000,67000,67000,67000,67000
24,Department of Homeland Security,85,Countering Weapons of Mass Destruction Office,862,"Procurement, Construction and Improvements",70,751,Federal law enforcement activities,D,On-budget,73000,113000,101000,94000,100000,119000,87000,87000,87000,87000,87000
24,Department of Homeland Security,90,Information Analysis and Infrastructure Protection,900,Operating Expenses,70,54,Defense-related activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,90,Information Analysis and Infrastructure Protection,900,Operating Expenses,70,751,Federal law enforcement activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,90,Information Analysis and Infrastructure Protection,910,Management and Administration,70,751,Federal law enforcement activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
24,Department of Homeland Security,90,Information Analysis and Infrastructure Protection,911,Assessments and Evaluation,70,751,Federal law enforcement activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,143500,"General Fund Proprietary Interest Receipts, not Otherwise Classified",86,908,Other interest,N,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,267810,"Green Retrofit Program for Multifamily Housing, Downward Reestimates of Subsidies",86,604,Housing assistance,M,On-budget,0,-13000,0,-11000,-3000,-6000,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,269430,"Emergency Homeowners' Relief Fund, Downward Reestimates",,371,Mortgage credit,M,On-budget,0,0,0,0,-2000,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,271910,"FHA-General and Special Risk, Negative Subsidies",86,371,Mortgage credit,D,On-budget,-521000,-531000,-676000,-750000,-504000,-622000,-523000,-523000,-523000,-523000,-523000
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,271910,"FHA-General and Special Risk, Negative Subsidies",86,371,Mortgage credit,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,271930,"FHA-General and Special Risk, Downward Reestimates of Subsidies",86,371,Mortgage credit,M,On-budget,-2276000,-1468000,-402000,-433000,-1676000,-3719000,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,274330,"Indian Housing Loan Guarantees, Downward Reestimates of Subsidies",86,371,Mortgage credit,M,On-budget,-21000,-1000,-21000,-12000,-90000,-34000,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,276230,Title VI Indian Loan Guarantee Downward Reestimate,86,371,Mortgage credit,M,On-budget,0,-5000,-3000,-6000,-14000,-2000,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,277330,"Community Development Loan Guarantees, Downward Reestimates",86,371,Mortgage credit,M,On-budget,0,-60000,-10000,-43000,-5000,-10000,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,279930,"Native Hawaiian Housing Loan Guarantees, Downward Reestimates of Subsidies",86,371,Mortgage credit,M,On-budget,-1000,0,0,-1000,0,-1000,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,86,809,Deductions for offsetting receipts,M,On-budget,-3000,-20000,-6000,-3000,-7000,-12000,-12000,-12000,-12000,-12000,-12000
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,388510,Undistributed Intragovernmental Payments,86,809,Deductions for offsetting receipts,M,On-budget,-11000,-5000,-15000,-5000,-5000,-5000,-5000,-5000,-5000,-5000,-5000
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,527210,Office of Federal Housing Enterprise Oversight,86,371,Mortgage credit,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,530010,"FHA mutual mortgage insurance guaranteed loan, Negative subsidies",86,371,Mortgage credit,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,530040,"FHA mutual mortgage insurance guaranteed loan, Subsidy balance transfer",86,371,Mortgage credit,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,530110,"GNMA-guarantees of Mortgage Backed Securities Guarantee Loans, Negative Subsidies",86,371,Mortgage credit,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,809310,Gifts and Bequests,86,451,Community development,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,811910,"Mobile Home Inspection and Monitoring Fees, Manufactured Housing Fee Trust Fund",86,376,Other advancement of commerce,D,On-budget,-11000,-12000,-14000,-15000,-15000,-16000,-16000,-16000,-16000,-16000,-16000
25,Department of Housing and Urban Development,0,Department of Housing and Urban Development,856010,"Affordable Housing Allocation, Housing Trust Fund",86,604,Housing assistance,M,On-budget,0,-186000,-222000,-269000,-245000,-301000,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,109,Moving to Work,,604,Housing assistance,D,On-budget,0,0,0,0,0,0,5185000,5185000,5185000,5185000,5185000
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,163,Public Housing Fund,86,604,Housing assistance,D,On-budget,4400000,4439000,4290000,4413000,4548000,4487000,3444000,3444000,3444000,3444000,3444000
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,164,Annual contributions for assisted housing,86,451,Community development,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,164,Annual contributions for assisted housing,86,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,197,Drug Elimination Grants for Low-income Housing,86,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,218,Revitalization of Severely Distressed Public Housing (HOPE VI),86,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,223,Indian Housing Loan Guarantee Fund Program Account,86,371,Mortgage credit,D,On-budget,7000,8000,7000,1000,1000,2000,2000,2000,2000,2000,2000
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,223,Indian Housing Loan Guarantee Fund Program Account,86,371,Mortgage credit,M,On-budget,11000,33000,7000,14000,22000,2000,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,233,Native Hawaiian Housing Loan Guarantee Fund Program Account,86,371,Mortgage credit,D,On-budget,0,0,0,0,0,0,-2000,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,233,Native Hawaiian Housing Loan Guarantee Fund Program Account,86,371,Mortgage credit,M,On-budget,0,0,0,1000,5000,2000,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,235,Native Hawaiian Housing Block Grant,86,604,Housing assistance,D,On-budget,9000,0,2000,2000,2000,2000,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,302,Tenant Based Rental Assistance,86,604,Housing assistance,D,On-budget,19335000,19665000,20375000,22131000,22687000,23920000,18897000,18897000,18897000,18897000,18897000
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,304,Public Housing Capital Fund,86,604,Housing assistance,D,On-budget,1859000,1881000,1906000,2708000,2741000,2839000,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,312,Preserving existing housing investment,86,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,313,Native American Programs,86,604,Housing assistance,D,On-budget,650000,644000,654000,755000,753000,824000,600000,600000,600000,600000,600000
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,313,Native American Programs,86,604,Housing assistance,M,On-budget,0,4000,3000,2000,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,316,Section 8 reserve preservation account,86,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
25,Department of Housing and Urban Development,3,Public and Indian Housing Programs,319,Housing Certificate Fund,86,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
